,EVENT_DATE,EVENT_TYPE,ADMIN1,FATALITIES
5215,2002-05-31,Violence against civilians,Nairobi,0
5216,2002-05-31,Violence against civilians,Migori,0
5217,2004-05-31,Riots/Protests,Nyeri,0
5218,2004-05-31,Riots/Protests,Meru,0
5219,2004-05-31,Riots/Protests,Nyeri,0
5220,2005-05-31,Violence against civilians,Marsabit,0
5221,2005-05-31,Violence against civilians,Marsabit,0
5222,2007-05-31,Battle-No change of territory,Migori,4
5223,2010-05-31,Riots/Protests,Bungoma,0
5224,2013-05-31,Violence against civilians,Vihiga,0
5225,2013-05-31,Violence against civilians,Meru,2
5226,2013-05-31,Violence against civilians,Turkana,5
5227,2014-05-31,Riots/Protests,Mombasa,0
5228,2014-05-31,Violence against civilians,Garissa,1
5229,2015-05-31,Violence against civilians,Tana River,1
5230,2016-05-31,Riots/Protests,Isiolo,0
5231,2016-05-31,Violence against civilians,Kwale,3
5232,2003-07-31,Riots/Protests,Laikipia,0
5233,2003-07-31,Riots/Protests,Nyeri,0
5234,2003-07-31,Riots/Protests,Nyandarua,0
5235,2006-07-31,Violence against civilians,Turkana,2
5236,2007-07-31,Riots/Protests,Nairobi,0
5237,2007-07-31,Riots/Protests,Nairobi,0
5238,2008-07-31,Battle-No change of territory,Marsabit,11
5239,2010-07-31,Violence against civilians,Nakuru,2
5240,2013-07-31,Riots/Protests,Taita Taveta,0
5241,2013-07-31,Violence against civilians,Mombasa,0
5242,2013-07-31,Riots/Protests,Taita Taveta,0
5243,2014-07-31,Riots/Protests,Baringo,0
5244,2012-08-31,Riots/Protests,Kiambu,0
5245,2013-08-31,Battle-No change of territory,Turkana,1
5246,2014-08-31,Riots/Protests,Nyeri,0
5247,2014-08-31,Battle-No change of territory,Mandera,0
5248,2016-08-31,Riots/Protests,Kiambu,0
5249,1997-10-31,Riots/Protests,Uasin Gishu,0
5250,1997-10-31,Battle-No change of territory,Migori,5
5251,1997-10-31,Battle-No change of territory,Kwale,5
5252,2000-10-31,Violence against civilians,Wajir,1
5253,2005-10-31,Riots/Protests,Kisumu,0
5254,2009-10-31,Riots/Protests,Nairobi,2
5255,2010-10-31,Riots/Protests,Nairobi,0
5256,2012-10-31,Violence against civilians,Baringo,2
5257,2012-10-31,Remote violence,Nairobi,0
5258,2012-10-31,Riots/Protests,Migori,0
5259,2012-10-31,Riots/Protests,Kisumu,0
5260,2013-10-31,Riots/Protests,Kiambu,0
5261,2013-10-31,Riots/Protests,Nyeri,0
5262,2013-10-31,Riots/Protests,Nakuru,0
5263,2013-10-31,Riots/Protests,Nairobi,0
5264,2014-10-31,Battle-No change of territory,Baringo,7
5265,2016-10-31,Violence against civilians,Baringo,1
5266,2016-10-31,Riots/Protests,Muranga,0
5267,1997-12-31,Riots/Protests,Nairobi,0
5268,2002-12-31,Riots/Protests,Nairobi,0
5269,2003-12-31,Battle-No change of territory,Elgeyo-Marakwet,0
5270,2007-12-31,Riots/Protests,Nakuru,0
5271,2007-12-31,Riots/Protests,Nairobi,0
5272,2007-12-31,Riots/Protests,Mombasa,0
5273,2007-12-31,Riots/Protests,Migori,0
5274,2007-12-31,Riots/Protests,Mombasa,10
5275,2007-12-31,Riots/Protests,Kisumu,0
5276,2007-12-31,Riots/Protests,Kericho,0
5277,2007-12-31,Riots/Protests,Busia,0
5278,2007-12-31,Riots/Protests,Mombasa,0
5279,2007-12-31,Riots/Protests,Uasin Gishu,1
5280,2007-12-31,Riots/Protests,Nairobi,0
5281,2007-12-31,Riots/Protests,Nakuru,0
5282,2007-12-31,Riots/Protests,Mombasa,0
5283,2007-12-31,Riots/Protests,Kisumu,0
5284,2007-12-31,Riots/Protests,Kakamega,0
5285,2007-12-31,Riots/Protests,Nairobi,1
5286,2007-12-31,Riots/Protests,Nakuru,0
5287,2007-12-31,Riots/Protests,Bungoma,0
5288,2007-12-31,Riots/Protests,Kericho,0
5289,2007-12-31,Riots/Protests,Nakuru,0
5290,2007-12-31,Riots/Protests,Trans Nzoia,0
5291,2007-12-31,Riots/Protests,Uasin Gishu,0
5292,2007-12-31,Riots/Protests,Homa Bay,0
5293,2007-12-31,Riots/Protests,Kiambu,0
5294,2007-12-31,Violence against civilians,Nairobi,0
5295,2007-12-31,Violence against civilians,Mombasa,6
5296,2007-12-31,Violence against civilians,Uasin Gishu,30
5297,2007-12-31,Battle-No change of territory,Mombasa,9
5298,2007-12-31,Battle-No change of territory,Uasin Gishu,12
5299,2007-12-31,Riots/Protests,Busia,0
5300,2007-12-31,Riots/Protests,Bungoma,0
5301,2007-12-31,Riots/Protests,Nairobi,15
5302,2007-12-31,Riots/Protests,Kisumu,0
5303,2007-12-31,Battle-No change of territory,Nairobi,6
5304,2010-12-31,Violence against civilians,Nairobi,0
5305,2012-12-31,Violence against civilians,Nyeri,0
5306,2012-12-31,Riots/Protests,Nairobi,0
5307,2013-12-31,Riots/Protests,Kiambu,0
5308,2013-12-31,Violence against civilians,Embu,1
5309,2014-12-31,Violence against civilians,Embu,1
5310,2016-12-31,Riots/Protests,Kisumu,0
0,2017-01-03,Riots/Protests,Nyeri,0
1,2017-01-04,Battle-No change of territory,Narok,1
2,2017-01-05,Riots/Protests,Busia,0
3,2017-01-08,Battle-No change of territory,Narok,1
4,2017-01-09,Riots/Protests,Narok,0
5,2017-01-13,Violence against civilians,Bomet,1
6,2017-01-14,Violence against civilians,Nyamira,2
7,2017-01-18,Riots/Protests,Laikipia,0
8,2017-01-20,Battle-No change of territory,Kisumu,3
9,2017-01-21,Riots/Protests,Kisumu,0
10,2017-01-23,Battle-No change of territory,Mandera,1
11,2017-01-23,Violence against civilians,Nairobi,2
12,2017-01-24,Riots/Protests,Isiolo,0
13,2017-01-25,Riots/Protests,Mombasa,0
14,2017-01-25,Violence against civilians,Nairobi,0
15,2017-01-30,Riots/Protests,Kirinyaga,0
16,2017-02-01,Battle-No change of territory,Mandera,11
17,2017-02-04,Riots/Protests,Nairobi,0
18,2017-02-07,Battle-No change of territory,Laikipia,0
19,2017-02-08,Riots/Protests,Kisii,0
20,2017-02-08,Riots/Protests,Laikipia,0
21,2017-02-08,Riots/Protests,Tana River,0
22,2017-02-09,Riots/Protests,Nakuru,0
23,2017-02-10,Battle-No change of territory,Narok,0
24,2017-02-11,Battle-No change of territory,Makueni,1
25,2017-02-11,Battle-No change of territory,Narok,0
26,2017-02-13,Riots/Protests,Kirinyaga,0
27,2017-02-13,Riots/Protests,Nyandarua,0
28,2017-02-14,Riots/Protests,Nairobi,0
29,2017-02-17,Riots/Protests,Turkana,0
30,2017-02-17,Battle-No change of territory,Turkana,1
31,2017-02-18,Violence against civilians,Baringo,1
32,2017-02-19,Riots/Protests,Nakuru,0
33,2017-02-21,Riots/Protests,Kilifi,0
34,2017-02-22,Violence against civilians,Garissa,3
35,2017-02-22,Riots/Protests,Nairobi,0
36,2017-02-22,Riots/Protests,Narok,0
37,2017-02-24,Battle-No change of territory,Machakos,3
38,2017-02-24,Violence against civilians,Bungoma,3
39,2017-02-24,Riots/Protests,Samburu,0
40,2017-02-26,Battle-No change of territory,Kwale,1
41,2017-02-27,Riots/Protests,Nairobi,0
42,2017-02-27,Riots/Protests,Nakuru,0
43,2017-02-27,Riots/Protests,Meru,0
44,2017-03-01,Riots/Protests,Nairobi,0
45,2017-03-01,Battle-No change of territory,Baringo,8
46,2017-03-02,Violence against civilians,Garissa,0
47,2017-03-03,Strategic development,Laikipia,0
48,2017-03-04,Battle-No change of territory,Laikipia,0
49,2017-03-05,Violence against civilians,Laikipia,1
50,2017-03-06,Riots/Protests,Mandera,0
51,2017-03-06,Riots/Protests,Mandera,0
52,2017-03-06,Riots/Protests,Mandera,0
53,2017-03-07,Riots/Protests,Kisumu,0
54,2017-03-07,Riots/Protests,Mandera,0
55,2017-03-08,Riots/Protests,Homa Bay,0
56,2017-03-08,Battle-No change of territory,Lamu,1
57,2017-03-09,Violence against civilians,Isiolo,1
58,2017-03-10,Riots/Protests,Nairobi,0
59,2017-03-11,Battle-No change of territory,Isiolo,2
60,2017-03-11,Violence against civilians,Isiolo,5
61,2017-03-13,Battle-No change of territory,Baringo,2
62,2017-03-14,Violence against civilians,Baringo,9
63,2017-03-14,Violence against civilians,Baringo,2
64,2017-03-14,Battle-No change of territory,Baringo,0
65,2017-03-15,Violence against civilians,Tana River,2
66,2017-03-15,Violence against civilians,Lamu,2
67,2017-03-15,Riots/Protests,Vihiga,0
68,2017-03-15,Riots/Protests,Nairobi,1
69,2017-03-16,Riots/Protests,Mandera,0
70,2017-03-17,Riots/Protests,Kitui,0
71,2017-03-19,Battle-No change of territory,Samburu,3
72,2017-03-19,Battle-No change of territory,Isiolo,10
73,2017-03-19,Battle-No change of territory,Baringo,0
74,2017-03-20,Violence against civilians,Nyeri,1
75,2017-03-21,Riots/Protests,West Pokot,0
76,2017-03-21,Riots/Protests,Nairobi,0
77,2017-03-21,Violence against civilians,Siaya,0
78,2017-03-21,Riots/Protests,Siaya,0
79,2017-03-22,Violence against civilians,Siaya,0
80,2017-03-23,Riots/Protests,Nairobi,0
81,2017-03-25,Remote violence,Mandera,2
82,2017-03-26,Violence against civilians,Garissa,0
83,2017-03-27,Riots/Protests,Kajiado,0
84,2017-03-28,Battle-No change of territory,Garissa,1
85,2017-03-28,Violence against civilians,Laikipia,1
86,2017-03-28,Riots/Protests,Kilifi,0
87,2017-03-30,Strategic development,Mandera,0
88,2017-03-30,Strategic development,Laikipia,0
89,2017-04-03,Riots/Protests,Migori,0
90,2017-04-04,Riots/Protests,Mombasa,0
91,2017-04-10,Strategic development,Mandera,0
92,2017-04-11,Violence against civilians,Marsabit,1
93,2017-04-12,Violence against civilians,Marsabit,4
94,2017-04-15,Violence against civilians,Tana River,3
95,2017-04-15,Riots/Protests,Kiambu,0
96,2017-04-15,Violence against civilians,Lamu,3
97,2017-04-16,Riots/Protests,Taita Taveta,0
98,2017-04-17,Riots/Protests,Homa Bay,0
99,2017-04-17,Riots/Protests,Taita Taveta,0
100,2017-04-18,Violence against civilians,Nyeri,0
101,2017-04-18,Riots/Protests,Nyamira,0
102,2017-04-19,Violence against civilians,Migori,0
103,2017-04-20,Riots/Protests,Nairobi,0
104,2017-04-20,Violence against civilians,Migori,0
105,2017-04-22,Riots/Protests,Mombasa,0
106,2017-04-22,Riots/Protests,Mombasa,0
107,2017-04-23,Riots/Protests,Kilifi,0
108,2017-04-23,Battle-No change of territory,Laikipia,0
109,2017-04-24,Violence against civilians,Homa Bay,1
110,2017-04-24,Riots/Protests,Homa Bay,0
111,2017-04-24,Riots/Protests,Kirinyaga,0
112,2017-04-24,Riots/Protests,Kirinyaga,0
113,2017-04-24,Riots/Protests,Trans Nzoia,0
114,2017-04-24,Violence against civilians,Nairobi,0
115,2017-04-24,Riots/Protests,Homa Bay,0
116,2017-04-25,Riots/Protests,Homa Bay,0
117,2017-04-26,Riots/Protests,Homa Bay,0
118,2017-04-26,Riots/Protests,Kisumu,0
119,2017-04-26,Riots/Protests,Nairobi,0
120,2017-04-27,Violence against civilians,Turkana,1
121,2017-04-27,Riots/Protests,Nairobi,1
122,2017-04-29,Riots/Protests,Uasin Gishu,0
123,2017-04-29,Violence against civilians,Baringo,5
124,2017-04-30,Riots/Protests,Nyandarua,0
125,2017-05-01,Riots/Protests,Busia,0
126,2017-05-04,Riots/Protests,Nyandarua,0
127,2017-05-05,Riots/Protests,Kisumu,0
128,2017-05-05,Riots/Protests,Nyamira,0
129,2017-05-06,Riots/Protests,Lamu,0
130,2017-05-08,Remote violence,Garissa,0
131,2017-05-08,Violence against civilians,Kakamega,0
132,2017-05-08,Riots/Protests,Nairobi,0
133,2017-05-09,Remote violence,Garissa,0
134,2017-05-09,Riots/Protests,Isiolo,0
135,2017-05-09,Riots/Protests,Elgeyo-Marakwet,0
136,2017-05-10,Violence against civilians,Kitui,2
137,2017-05-10,Riots/Protests,Nyeri,0
138,2017-05-12,Violence against civilians,Mandera,2
139,2017-05-12,Riots/Protests,Nairobi,0
140,2017-05-13,Riots/Protests,Nyandarua,0
141,2017-05-13,Battle-Non-state actor overtakes territory,Garissa,10
142,2017-05-13,Riots/Protests,Nyandarua,0
143,2017-05-13,Riots/Protests,Nyandarua,0
144,2017-05-13,Riots/Protests,Kakamega,0
145,2017-05-13,Riots/Protests,Nyandarua,0
146,2017-05-13,Violence against civilians,Nyandarua,1
147,2017-05-13,Riots/Protests,Nyandarua,0
148,2017-05-14,Riots/Protests,Kakamega,0
149,2017-05-14,Violence against civilians,Kitui,2
150,2017-05-15,Violence against civilians,Mandera,1
151,2017-05-15,Violence against civilians,Nairobi,0
152,2017-05-15,Riots/Protests,Nairobi,0
153,2017-05-15,Riots/Protests,Taita Taveta,0
154,2017-05-16,Remote violence,Garissa,4
155,2017-05-16,Violence against civilians,Mandera,1
156,2017-05-17,Remote violence,Mandera,1
157,2017-05-17,Violence against civilians,Kakamega,0
158,2017-05-17,Riots/Protests,Kakamega,0
159,2017-05-17,Violence against civilians,Uasin Gishu,3
160,2017-05-17,Riots/Protests,Nairobi,0
161,2017-05-18,Violence against civilians,Machakos,1
162,2017-05-18,Riots/Protests,Meru,0
163,2017-05-18,Violence against civilians,Turkana,1
164,2017-05-19,Riots/Protests,Kirinyaga,0
165,2017-05-19,Riots/Protests,Nairobi,0
166,2017-05-20,Riots/Protests,Baringo,0
167,2017-05-20,Riots/Protests,Isiolo,0
168,2017-05-22,Riots/Protests,Embu,0
169,2017-05-23,Riots/Protests,Kericho,0
170,2017-05-23,Riots/Protests,Nairobi,0
171,2017-05-24,Remote violence,Garissa,3
172,2017-05-24,Remote violence,Mandera,5
173,2017-05-25,Violence against civilians,Tharaka-Nithi,0
174,2017-05-25,Remote violence,Garissa,5
175,2017-05-26,Violence against civilians,Tana River,1
176,2017-05-26,Battle-No change of territory,Isiolo,10
177,2017-05-26,Riots/Protests,Kisumu,0
178,2017-05-28,Battle-No change of territory,Isiolo,3
179,2017-05-29,Battle-No change of territory,Tana River,3
180,2017-05-29,Riots/Protests,Nairobi,0
181,2017-05-30,Riots/Protests,Kisii,0
182,2017-05-31,Violence against civilians,Garissa,0
183,2017-05-31,Remote violence,Lamu,2
184,2017-05-31,Remote violence,Lamu,8
185,2017-05-31,Violence against civilians,Marsabit,0
186,2017-06-02,Riots/Protests,Bungoma,1
187,2017-06-05,Remote violence,Garissa,3
188,2017-06-05,Riots/Protests,Kisii,0
189,2017-06-05,Riots/Protests,Nairobi,0
190,2017-06-05,Remote violence,Wajir,0
191,2017-06-06,Riots/Protests,Embu,0
192,2017-06-06,Violence against civilians,Mandera,1
193,2017-06-06,Riots/Protests,Taita Taveta,0
194,2017-06-07,Battle-No change of territory,Isiolo,5
195,2017-06-08,Riots/Protests,Nairobi,0
196,2017-06-09,Battle-No change of territory,Turkana,2
197,2017-06-10,Riots/Protests,Kisumu,0
198,2017-06-11,Remote violence,Lamu,0
199,2017-06-13,Riots/Protests,West Pokot,0
200,2017-06-14,Battle-No change of territory,Laikipia,0
201,2017-06-14,Riots/Protests,Nairobi,0
202,2017-06-16,Remote violence,Mandera,4
203,2017-06-17,Riots/Protests,Kisumu,0
204,2017-06-18,Violence against civilians,Trans Nzoia,1
205,2017-06-19,Remote violence,Wajir,9
206,2017-06-19,Violence against civilians,Samburu,0
207,2017-06-20,Riots/Protests,Muranga,0
208,2017-06-20,Strategic development,Nairobi,0
209,2017-06-21,Battle-No change of territory,Baringo,2
210,2017-06-23,Battle-No change of territory,Mandera,0
211,2017-06-23,Remote violence,Mandera,0
212,2017-06-23,Riots/Protests,Nyeri,0
213,2017-06-23,Violence against civilians,Mandera,5
214,2017-06-24,Riots/Protests,Meru,0
215,2017-06-25,Remote violence,Lamu,8
216,2017-06-25,Violence against civilians,Marsabit,1
217,2017-06-25,Riots/Protests,Meru,0
218,2017-06-25,Violence against civilians,Marsabit,1
219,2017-06-27,Riots/Protests,Kiambu,0
220,2017-06-29,Strategic development,Kisumu,0
221,2017-06-30,Riots/Protests,Migori,0
222,2017-06-30,Violence against civilians,Mandera,5
223,2017-07-02,Riots/Protests,Kilifi,0
224,2017-07-02,Riots/Protests,Kilifi,0
225,2017-07-03,Riots/Protests,Nairobi,0
226,2017-07-03,Violence against civilians,Mandera,5
227,2017-07-03,Riots/Protests,Nairobi,0
228,2017-07-05,Battle-No change of territory,Lamu,4
229,2017-07-05,Battle-No change of territory,Lamu,4
230,2017-07-07,Riots/Protests,Nyeri,0
231,2017-07-07,Riots/Protests,Nyeri,0
232,2017-07-07,Riots/Protests,Nyeri,0
233,2017-07-07,Riots/Protests,Nyeri,0
234,2017-07-08,Violence against civilians,Lamu,9
235,2017-07-08,Strategic development,Lamu,0
236,2017-07-08,Violence against civilians,Lamu,4
237,2017-07-08,Violence against civilians,Lamu,5
238,2017-07-10,Remote violence,Lamu,0
239,2017-07-10,Violence against civilians,Isiolo,10
240,2017-07-11,Battle-No change of territory,Baringo,3
241,2017-07-11,Riots/Protests,Embu,0
242,2017-07-12,Battle-No change of territory,Baringo,0
243,2017-07-12,Battle-No change of territory,Laikipia,6
244,2017-07-12,Riots/Protests,Kisii,0
245,2017-07-12,Violence against civilians,Baringo,4
246,2017-07-12,Violence against civilians,Laikipia,0
247,2017-07-13,Battle-No change of territory,Lamu,5
248,2017-07-13,Riots/Protests,Kiambu,0
249,2017-07-13,Riots/Protests,Kiambu,0
250,2017-07-13,Violence against civilians,Lamu,3
251,2017-07-20,Violence against civilians,Samburu,3
252,2017-07-23,Violence against civilians,Nairobi,0
253,2017-07-25,Riots/Protests,Kirinyaga,0
254,2017-07-26,Riots/Protests,Marsabit,0
255,2017-07-29,Battle-No change of territory,Nairobi,0
256,2017-07-29,Violence against civilians,Kiambu,2
257,2017-07-30,Battle-No change of territory,Uasin Gishu,2
258,2017-08-01,Riots/Protests,Nairobi,0
259,2017-08-01,Riots/Protests,Nairobi,0
260,2017-08-02,Violence against civilians,Lamu,3
261,2017-08-02,Battle-No change of territory,Nyandarua,1
262,2017-08-02,Riots/Protests,Siaya,0
263,2017-08-03,Battle-No change of territory,Mandera,1
264,2017-08-04,Strategic development,Nairobi,0
265,2017-08-06,Battle-Non-state actor overtakes territory,Garissa,0
266,2017-08-07,Battle-No change of territory,Lamu,0
267,2017-08-07,Remote violence,Lamu,0
268,2017-08-07,Riots/Protests,Kitui,0
269,2017-08-09,Riots/Protests,Homa Bay,0
270,2017-08-09,Violence against civilians,Kisii,0
271,2017-08-10,Battle-No change of territory,Tana River,2
272,2017-08-10,Riots/Protests,Garissa,0
273,2017-08-10,Riots/Protests,Garissa,0
274,2017-08-10,Riots/Protests,Kisii,0
275,2017-08-10,Violence against civilians,Tana River,0
276,2017-08-10,Violence against civilians,Kisii,1
277,2017-08-11,Riots/Protests,Kisumu,0
278,2017-08-11,Riots/Protests,Kisumu,0
279,2017-08-11,Riots/Protests,Embu,0
280,2017-08-11,Riots/Protests,Kisumu,0
281,2017-08-11,Riots/Protests,Migori,0
282,2017-08-11,Violence against civilians,Kisumu,1
283,2017-08-11,Violence against civilians,Homa Bay,1
284,2017-08-11,Violence against civilians,Migori,1
285,2017-08-11,Violence against civilians,Mombasa,2
286,2017-08-11,Violence against civilians,Nairobi,17
287,2017-08-11,Violence against civilians,Siaya,2
288,2017-08-12,Riots/Protests,Nairobi,0
289,2017-08-12,Riots/Protests,Kiambu,0
290,2017-08-12,Riots/Protests,Migori,0
291,2017-08-13,Battle-No change of territory,Nairobi,0
292,2017-08-13,Riots/Protests,Migori,0
293,2017-08-13,Riots/Protests,Siaya,0
294,2017-08-13,Riots/Protests,Busia,0
295,2017-08-13,Riots/Protests,Homa Bay,1
296,2017-08-13,Riots/Protests,Nairobi,2
297,2017-08-13,Riots/Protests,Nairobi,3
298,2017-08-13,Riots/Protests,Nairobi,0
299,2017-08-13,Riots/Protests,Kisumu,2
300,2017-08-13,Riots/Protests,Nairobi,3
301,2017-08-13,Riots/Protests,Migori,1
302,2017-08-13,Riots/Protests,Migori,0
303,2017-08-13,Riots/Protests,Migori,0
304,2017-08-13,Riots/Protests,Siaya,2
305,2017-08-14,Riots/Protests,Nairobi,2
306,2017-08-14,Riots/Protests,Nairobi,1
307,2017-08-14,Violence against civilians,Nairobi,1
308,2017-08-14,Violence against civilians,Nairobi,2
309,2017-08-15,Battle-No change of territory,Garissa,5
310,2017-08-18,Battle-No change of territory,Kiambu,2
311,2017-08-18,Violence against civilians,Lamu,3
312,2017-08-19,Battle-No change of territory,Mombasa,1
313,2017-08-28,Remote violence,Mandera,1
314,2017-08-30,Battle-No change of territory,Mandera,0
315,2017-08-30,Violence against civilians,Lamu,1
316,2017-09-03,Battle-No change of territory,Kwale,2
317,2017-09-06,Violence against civilians,Lamu,4
318,2017-09-07,Riots/Protests,Homa Bay,0
319,2017-09-10,Remote violence,Lamu,1
320,2017-09-10,Violence against civilians,Samburu,3
321,2017-09-12,Riots/Protests,Kitui,0
322,2017-09-12,Strategic development,Lamu,0
323,2017-09-13,Riots/Protests,Kisumu,0
324,2017-09-19,Riots/Protests,Nairobi,0
325,2017-09-22,Battle-No change of territory,Wajir,0
326,2017-09-24,Battle-No change of territory,Narok,8
327,2017-09-26,Riots/Protests,Nairobi,0
328,2017-09-26,Riots/Protests,Kisumu,0
329,2017-09-28,Violence against civilians,Nairobi,0
330,2017-10-02,Riots/Protests,Kisumu,0
331,2017-10-02,Riots/Protests,Nairobi,0
332,2017-10-02,Riots/Protests,Siaya,1
333,2017-10-02,Violence against civilians,Kisumu,0
334,2017-10-06,Riots/Protests,Homa Bay,0
335,2017-10-06,Riots/Protests,Kakamega,0
336,2017-10-06,Riots/Protests,Kisumu,0
337,2017-10-06,Riots/Protests,Nairobi,0
338,2017-10-06,Riots/Protests,Kisumu,0
339,2017-10-07,Riots/Protests,Nairobi,0
340,2017-10-09,Battle-No change of territory,Garissa,5
341,2017-10-09,Riots/Protests,Homa Bay,0
